gbifID,references,institutionCode,collectionCode,datasetName,ownerInstitutionCode,basisOfRecord,occurrenceID,catalogNumber,recordedBy,occurrenceRemarks,organismID,organismName,organismScope,associatedOrganisms,previousIdentifications,organismRemarks,materialEntityID,materialEntityRemarks,verbatimLabel,materialSampleID,eventID,parentEventID,eventType,fieldNumber,eventDate,eventTime,startDayOfYear,endDayOfYear,year,month,day,verbatimEventDate,habitat,samplingProtocol,fieldNotes,eventRemarks,locality,verbatimLocality,decimalLatitude,decimalLongitude,coordinateUncertaintyInMeters,acceptedScientificName,level0Gid,level0Name,level1Name,level2Gid,level2Name
3008533371,https://www.inaturalist.org/observations/42273683,iNaturalist,Observations,iNaturalist research-grade observations,,HUMAN_OBSERVATION,https://www.inaturalist.org/observations/42273683,42273683,Big Thicket National Preserve,,,,,,,,,,,,,,,,2020-04-10T18:54:30,6:54:30 PM,101,101,2020,4,10,2020-04-10 6:54:30 PM CDT,,,,,,"Beaumont, TX, USA",30.176491,-94.168411,19,Quercus lyrata Walter,USA,United States,Texas,USA.44.123_1,Jefferson
2597867242,https://www.inaturalist.org/observations/41413364,iNaturalist,Observations,iNaturalist research-grade observations,,HUMAN_OBSERVATION,https://www.inaturalist.org/observations/41413364,41413364,Emily Summerbell,,,,,,,,,,,,,,,,2020-04-04T18:27:46,5:27:46 PM,95,95,2020,4,4,Sat Apr 04 2020 18:27:46 GMT-0400 (EDT),,,,,,"Lavista Rd, Decatur, GA, US",33.839113,-84.268646,19,Quercus lyrata Walter,USA,United States,Georgia,USA.11.44_1,DeKalb
2573908347,https://www.inaturalist.org/observations/36033933,iNaturalist,Observations,iNaturalist research-grade observations,,HUMAN_OBSERVATION,https://www.inaturalist.org/observations/36033933,36033933,Emily Summerbell,,,,,,,,,,,,,,,,2019-11-24T16:54:28,4:54:28 PM,328,328,2019,11,24,Sun Nov 24 2019 16:54:28 GMT-0500 (EST),,,,,,"Emory University - Clairmont Campus, Decatur, GA, US",33.796531,-84.308848,19,Quercus lyrata Walter,USA,United States,Georgia,USA.11.44_1,DeKalb
2573902313,https://www.inaturalist.org/observations/35922449,iNaturalist,Observations,iNaturalist research-grade observations,,HUMAN_OBSERVATION,https://www.inaturalist.org/observations/35922449,35922449,Emily Summerbell,,,,,,,,,,,,,,,,2019-11-21T11:29:24,11:29:24 AM,325,325,2019,11,21,Thu Nov 21 2019 11:29:24 GMT-0500 (EST),,,,,,"Emory University, Atlanta, GA, US",33.79707,-84.323062,19,Quercus lyrata Walter,USA,United States,Georgia,USA.11.44_1,DeKalb
4453832253,https://www.inaturalist.org/observations/191799866,iNaturalist,Observations,iNaturalist research-grade observations,,HUMAN_OBSERVATION,https://www.inaturalist.org/observations/191799866,191799866,edward s haight,,,,,,,,,,,,,,,,2023-11-22T16:41:33,5:41:33 PM,326,326,2023,11,22,2023-11-22 16:41:33-06:00,,,,,,"St Charles Bypass Rd, Thibodaux, LA, US",29.72912,-90.734863,18,Quercus lyrata Walter,USA,United States,Louisiana,USA.19.30_1,Lafourche
4062678325,https://www.inaturalist.org/observations/33665043,iNaturalist,Observations,iNaturalist research-grade observations,,HUMAN_OBSERVATION,https://www.inaturalist.org/observations/33665043,33665043,Catherine,,,,,,,,,,,,,,,,2019-09-30T15:32:30,2:32:30 PM,273,273,2019,9,30,2019-09-30 3:32:30 PM EDT,,,,,,"Byrd Park, Richmond, VA, USA",37.544689,-77.474996,18,Quercus lyrata Walter,USA,United States,Virginia,USA.47.106_1,Richmond
3994073666,https://www.inaturalist.org/observations/143596587,iNaturalist,Observations,iNaturalist research-grade observations,,HUMAN_OBSERVATION,https://www.inaturalist.org/observations/143596587,143596587,Regina Wilson,,,,,,,,,,,,,,,,2022-12-03T11:10:11,11:10:11 AM,337,337,2022,12,3,2022-12-03 11:10:11-05:00,,,,,,"Rock Creek Park, Washington, DC, US",38.962722,-77.044997,18,Quercus lyrata Walter,USA,United States,District of Columbia,USA.9.1_1,District of Columbia
3859160642,https://www.inaturalist.org/observations/119353455,iNaturalist,Observations,iNaturalist research-grade observations,,HUMAN_OBSERVATION,https://www.inaturalist.org/observations/119353455,119353455,David Weisenbeck,,,,,,,,,,,,,,,,2022-05-29T15:22:18,2:22:18 PM,149,149,2022,5,29,2022-05-29 15:22:18-04:00,,,,,,"Carson, VA, US",36.992899,-77.301359,18,Quercus lyrata Walter,USA,United States,Virginia,USA.47.122_1,Sussex
4945483730,https://www.inaturalist.org/observations/242207510,iNaturalist,Observations,iNaturalist research-grade observations,,HUMAN_OBSERVATION,https://www.inaturalist.org/observations/242207510,242207510,mpearlstein,,,,,,,,,,,,,,,,2024-09-16T18:47:01,5:47:01 PM,260,260,2024,9,16,2024-09-16 18:47:01-04:00,,,,,,"Berkshire Rd NE, Atlanta, GA, US",33.799087,-84.350903,17,Quercus lyrata Walter,USA,United States,Georgia,USA.11.60_1,Fulton
4162332944,https://www.inaturalist.org/observations/173105832,iNaturalist,Observations,iNaturalist research-grade observations,,HUMAN_OBSERVATION,https://www.inaturalist.org/observations/173105832,173105832,J. Richard Abbott,,,,,,,,,,,,,,,,7/8/2023,,189,189,2023,7,8,7/8/2023,,,,,,"Little Bayou WMA, Ashley County, AR, USA",33.351063,-91.565848,17,Quercus lyrata Walter,USA,United States,Arkansas,USA.4.2_1,Ashley
4006647626,https://www.inaturalist.org/observations/143158365,iNaturalist,Observations,iNaturalist research-grade observations,,HUMAN_OBSERVATION,https://www.inaturalist.org/observations/143158365,143158365,Joseph McPhail,,,,,,,,,,,,,,,,2022-11-27T09:40:08,10:40:08 AM,331,331,2022,11,27,2022-11-27 09:40:08-06:00,,,,,,"CR-73, Swifton, AR, US",35.857467,-91.101036,17,Quercus lyrata Walter,USA,United States,Arkansas,USA.4.34_1,Jackson
3912422391,https://www.inaturalist.org/observations/135558810,iNaturalist,Observations,iNaturalist research-grade observations,,HUMAN_OBSERVATION,https://www.inaturalist.org/observations/135558810,135558810,Brian Williams,,,,,,,,,,,,,,,,2022-09-18T13:54:52,1:54:52 PM,261,261,2022,9,18,2022-09-18 1:54:52 PM CDT,,,,,,"Starkville, MS 39759, USA",33.310509,-88.862051,17,Quercus lyrata Walter,USA,United States,Mississippi,USA.25.53_1,Oktibbeha
3903594101,https://www.inaturalist.org/observations/133824569,iNaturalist,Observations,iNaturalist research-grade observations,,HUMAN_OBSERVATION,https://www.inaturalist.org/observations/133824569,133824569,nne999,,,,,,,,,,,,,,,,2022-09-05T13:15,1:15:00 PM,248,248,2022,9,5,9/5/2022 13:15,,,,,,"Hwy 15, Concordia Parish, LA, USA",31.559652,-91.556394,17,Quercus lyrata Walter,USA,United States,Louisiana,USA.19.15_1,Concordia
2447926138,https://www.inaturalist.org/observations/34813366,iNaturalist,Observations,iNaturalist research-grade observations,,HUMAN_OBSERVATION,https://www.inaturalist.org/observations/34813366,34813366,danieljako,,,,,,,,,,,,,,,,2019-10-23T13:16:03,12:16:03 PM,296,296,2019,10,23,2019-10-23 1:16:03 PM EDT,,,,,,"Fort Mill, SC 29708, USA",35.025684,-80.970074,17,Quercus lyrata Walter,USA,United States,South Carolina,USA.41.46_1,York
4519182143,https://www.inaturalist.org/observations/198246834,iNaturalist,Observations,iNaturalist research-grade observations,,HUMAN_OBSERVATION,https://www.inaturalist.org/observations/198246834,198246834,Julie Pearce,,,,,,,,,,,,,,,,2024-02-02T14:29:40,2:29:40 PM,33,33,2024,2,2,2024-02-02 14:29:40-05:00,,,,,,"Rocky Creek Park, Durham, NC, US",36.002594,-78.890525,16,Quercus lyrata Walter,USA,United States,North Carolina,USA.34.32_1,Durham
4465461843,https://www.inaturalist.org/observations/193260077,iNaturalist,Observations,iNaturalist research-grade observations,,HUMAN_OBSERVATION,https://www.inaturalist.org/observations/193260077,193260077,Scott Ward,,,,,,,,,,,,,,,,2023-12-06T16:54:28,4:54:28 PM,340,340,2023,12,6,2023-12-06 16:54:28-05:00,,,,,,"Durham, NC, US",35.95302,-78.980622,16,Quercus lyrata Walter,USA,United States,North Carolina,USA.34.32_1,Durham
3117889451,https://www.inaturalist.org/observations/74443377,iNaturalist,Observations,iNaturalist research-grade observations,,HUMAN_OBSERVATION,https://www.inaturalist.org/observations/74443377,74443377,ac-soilgirl,,,,,,,,,,,,,,,,2021-04-18T10:24:36,9:24:36 AM,108,108,2021,4,18,Sun Apr 18 2021 10:24:36 GMT-0400 (EDT),,,,,,"Conine Island, Jamesville, NC, US",35.836528,-76.930503,16,Quercus lyrata Walter,USA,United States,North Carolina,USA.34.58_1,Martin
3112290596,https://www.inaturalist.org/observations/75812021,iNaturalist,Observations,iNaturalist research-grade observations,,HUMAN_OBSERVATION,https://www.inaturalist.org/observations/75812021,75812021,carsonwhite2003,,,,,,,,,,,,,,,,2021-04-30T09:38:48,8:38:48 AM,120,120,2021,4,30,Fri Apr 30 2021 09:38:48 GMT-0400 (EDT),,,,,,"Garden Rd, Chattanooga, TN, US",35.011201,-85.366003,16,Quercus lyrata Walter,USA,United States,Tennessee,USA.43.33_1,Hamilton
2529347176,https://www.inaturalist.org/observations/35861228,iNaturalist,Observations,iNaturalist research-grade observations,,HUMAN_OBSERVATION,https://www.inaturalist.org/observations/35861228,35861228,Brian-Sean Early,,,,,,,,,,,,,,,,2019-11-19T14:04:47,3:04:47 PM,323,323,2019,11,19,Tue Nov 19 2019 14:04:47 GMT-0600 (CST),,,,,,"Saint Gabriel, LA, US",30.263066,-91.109627,16,Quercus lyrata Walter,USA,United States,Louisiana,USA.19.24_1,Iberville
4535919110,https://www.inaturalist.org/observations/200950929,iNaturalist,Observations,iNaturalist research-grade observations,,HUMAN_OBSERVATION,https://www.inaturalist.org/observations/200950929,200950929,Dustin Lynch,ANHC survey. With Bobby Neal and Miranda Patterson.,,,,,,,,,,,,,,,2024-02-28T14:23,3:23:00 PM,59,59,2024,2,28,2/28/2024 14:23,,,,,,"St. Francis Sunken Lands WMA, Poinsett County, Arkansas",35.696664,-90.44008,15,Quercus lyrata Walter,USA,United States,Arkansas,USA.4.56_1,Poinsett
4535893070,https://www.inaturalist.org/observations/200950920,iNaturalist,Observations,iNaturalist research-grade observations,,HUMAN_OBSERVATION,https://www.inaturalist.org/observations/200950920,200950920,Dustin Lynch,Vernal pool. ANHC survey. With Bobby Neal and Miranda Patterson.,,,,,,,,,,,,,,,2024-02-28T13:22,2:22:00 PM,59,59,2024,2,28,2/28/2024 13:22,,,,,,"St. Francis Sunken Lands Natural Area, Poinsett Co., Arkansas",35.686831,-90.439656,15,Quercus lyrata Walter,USA,United States,Arkansas,USA.4.56_1,Poinsett
4162218196,https://www.inaturalist.org/observations/172933154,iNaturalist,Observations,iNaturalist research-grade observations,,HUMAN_OBSERVATION,https://www.inaturalist.org/observations/172933154,172933154,J. Richard Abbott,"most of the trunks in the habitat shot are Q. lyrata (with a few Planera, Celtis, Acer, Forestiera)",,,,,,,,,,,,,,,7/14/2023,,195,195,2023,7,14,7/14/2023,,,,,,"White River NWR, Desha County, AR, USA",34.040117,-91.172624,15,Quercus lyrata Walter,USA,United States,Arkansas,USA.4.21_1,Desha
4111644792,https://www.inaturalist.org/observations/159298882,iNaturalist,Observations,iNaturalist research-grade observations,,HUMAN_OBSERVATION,https://www.inaturalist.org/observations/159298882,159298882,Amber M. King,,,,,,,,,,,,,,,,2023-04-30T11:26,11:26:00 AM,120,120,2023,4,30,4/30/2023 11:26,,,,,,"South Baton Rouge, Baton Rouge, LA, USA",30.367073,-91.10702,15,Quercus lyrata Walter,USA,United States,Louisiana,USA.19.17_1,East Baton Rouge
4063021415,https://www.inaturalist.org/observations/99844925,iNaturalist,Observations,iNaturalist research-grade observations,,HUMAN_OBSERVATION,https://www.inaturalist.org/observations/99844925,99844925,Jared Gorrell,,,,,,,,,,,,,,,,2021-10-30T17:00,5:00:00 PM,303,303,2021,10,30,2021/10/30 5:00 PM CDT,,,,,,"Pulaski County, IL, USA",37.296691,-89.056021,15,Quercus lyrata Walter,USA,United States,Illinois,USA.14.78_1,Pulaski
3888820416,https://www.inaturalist.org/observations/115654739,iNaturalist,Observations,iNaturalist research-grade observations,,HUMAN_OBSERVATION,https://www.inaturalist.org/observations/115654739,115654739,jimclark,,,,,,,,,,,,,,,,2022-05-05T08:32:55,7:32:55 AM,125,125,2022,5,5,2022-05-05 08:32:55-04:00,,,,,,"River View Ln, Ivanhoe, NC, US",34.539757,-78.271438,15,Quercus lyrata Walter,USA,United States,North Carolina,USA.34.9_1,Bladen
3067649861,https://www.inaturalist.org/observations/41066701,iNaturalist,Observations,iNaturalist research-grade observations,,HUMAN_OBSERVATION,https://www.inaturalist.org/observations/41066701,41066701,Teri,,,,,,,,,,,,,,,,2020-03-30T12:46:31,12:46:31 PM,90,90,2020,3,30,Mon Mar 30 2020 12:46:31 GMT-0500 (CDT),,,,,,"Tensas River National Wildlife Refuge, Tallulah, LA, US",32.348725,-91.37925,15,Quercus lyrata Walter,USA,United States,Louisiana,USA.19.33_1,Madison
3031862716,https://www.inaturalist.org/observations/47205990,iNaturalist,Observations,iNaturalist research-grade observations,,HUMAN_OBSERVATION,https://www.inaturalist.org/observations/47205990,47205990,Jared Gorrell,,,,,,,,,,,,,,,,2020-05-21T11:15,11:15:00 AM,142,142,2020,5,21,2020/05/21 11:15 AM CDT,,,,,,"Johnson County, IL, USA",37.349817,-88.917089,15,Quercus lyrata Walter,USA,United States,Illinois,USA.14.44_1,Johnson
2980845392,https://www.inaturalist.org/observations/50002758,iNaturalist,Observations,iNaturalist research-grade observations,,HUMAN_OBSERVATION,https://www.inaturalist.org/observations/50002758,50002758,Jared Gorrell,acorn,,,,,,,,,,,,,,,2020-05-19T21:11,9:11:00 PM,140,140,2020,5,19,2020/05/19 9:11 PM CDT,,,,,,"Jackson County, IL, USA",37.683339,-89.41131,15,Quercus lyrata Walter,USA,United States,Illinois,USA.14.39_1,Jackson
2813889544,https://www.inaturalist.org/observations/47221829,iNaturalist,Observations,iNaturalist research-grade observations,,HUMAN_OBSERVATION,https://www.inaturalist.org/observations/47221829,47221829,Jared Gorrell,,,,,,,,,,,,,,,,2020-05-22T11:09,11:09:00 AM,143,143,2020,5,22,2020/05/22 11:09 AM CDT,,,,,,"Pulaski County, IL, USA",37.304263,-89.017295,15,Quercus lyrata Walter,USA,United States,Illinois,USA.14.78_1,Pulaski
2611250018,https://www.inaturalist.org/observations/43467855,iNaturalist,Observations,iNaturalist research-grade observations,,HUMAN_OBSERVATION,https://www.inaturalist.org/observations/43467855,43467855,Ashwin Srinivasan,,,,,,,,,,,,,,,,2020-04-25T09:16,8:16:00 AM,116,116,2020,4,25,2020/04/25 9:16 AM EDT,,,,,,"Wake County, NC, USA",35.77749,-78.896915,15,Quercus lyrata Walter,USA,United States,North Carolina,USA.34.92_1,Wake
2529285041,https://www.inaturalist.org/observations/15252982,iNaturalist,Observations,iNaturalist research-grade observations,,HUMAN_OBSERVATION,https://www.inaturalist.org/observations/15252982,15252982,Erin Haase,,,,,,,,,,,,,,,,2018-08-08T17:31:58,5:31:58 PM,220,220,2018,8,8,2018-08-08 5:31:58 PM CDT,,,,,,"Pulaski County, US-IL, US",37.303575,-89.02004,15,Quercus lyrata Walter,USA,United States,Illinois,USA.14.78_1,Pulaski
2465324013,https://www.inaturalist.org/observations/36119280,iNaturalist,Observations,iNaturalist research-grade observations,,HUMAN_OBSERVATION,https://www.inaturalist.org/observations/36119280,36119280,Pauline Singleton,Each acorn is squared off across the end.,,,,,,,,,,,,,,,2011-11-03T18:06,6:06:00 PM,307,307,2011,11,3,2011/11/03 6:06 PM CDT,,,,,,"Stowell, TX 77665, USA",29.801747,-94.389387,15,Quercus lyrata Walter,USA,United States,Texas,USA.44.36_1,Chambers
2366125253,https://www.inaturalist.org/observations/31198630,iNaturalist,Observations,iNaturalist research-grade observations,,HUMAN_OBSERVATION,https://www.inaturalist.org/observations/31198630,31198630,rockybranch,,,,,,,,,,,,,,,,2019-08-20T14:47,2:47:00 PM,232,232,2019,8,20,2019/08/20 2:47 PM CDT,,,,,,"Heartwood Natural Area, Rocky Branch, LA, USA",32.682549,-92.224955,15,Quercus lyrata Walter,USA,United States,Louisiana,USA.19.56_1,Union
3988433661,https://www.inaturalist.org/observations/143170322,iNaturalist,Observations,iNaturalist research-grade observations,,HUMAN_OBSERVATION,https://www.inaturalist.org/observations/143170322,143170322,Joseph McPhail,,,,,,,,,,,,,,,,2022-11-27T09:02:03,10:02:03 AM,331,331,2022,11,27,2022-11-27 09:02:03-06:00,,,,,,"CR-73, Swifton, AR, US",35.857628,-91.100389,13,Quercus lyrata Walter,USA,United States,Arkansas,USA.4.34_1,Jackson
3118193716,https://www.inaturalist.org/observations/79587354,iNaturalist,Observations,iNaturalist research-grade observations,,HUMAN_OBSERVATION,https://www.inaturalist.org/observations/79587354,79587354,haydensmith26,,,,,,,,,,,,,,,,2021-05-20T15:44:12Z,10:44:12 AM,140,140,2021,5,20,Thu May 20 2021 15:44:12 GMT-0500 (CDT),,,,,,"Bankhead National Forest, Arley, AL, US",34.082336,-87.21142,13,Quercus lyrata Walter,USA,United States,Alabama,USA.1.67_1,Winston
1580483254,https://www.inaturalist.org/observations/2838893,iNaturalist,Observations,iNaturalist research-grade observations,,HUMAN_OBSERVATION,http://www.inaturalist.org/observations/2838893,2838893,Cosmic Cat,,,,,,,,,,,,,,,,3/26/2016,,86,86,2016,3,26,3/26/2016,,,,,,Lake Tawakoni State Park,32.848212,-95.993801,13,Quercus lyrata Walter,USA,United States,Texas,USA.44.116_1,Hunt
4519097556,https://www.inaturalist.org/observations/197993593,iNaturalist,Observations,iNaturalist research-grade observations,,HUMAN_OBSERVATION,https://www.inaturalist.org/observations/197993593,197993593,Julie Pearce,,,,,,,,,,,,,,,,2024-01-29T15:48:29,3:48:29 PM,29,29,2024,1,29,2024-01-29 15:48:29-05:00,,,,,,"W Club Blvd, Durham, NC, US",36.021911,-78.89543,12,Quercus lyrata Walter,USA,United States,North Carolina,USA.34.32_1,Durham
3985825507,https://www.inaturalist.org/observations/142463593,iNaturalist,Observations,iNaturalist research-grade observations,,HUMAN_OBSERVATION,https://www.inaturalist.org/observations/142463593,142463593,Michelle Wilcox,,,,,,,,,,,,,,,,2022-11-20T12:20:25,12:20:25 PM,324,324,2022,11,20,11/20/2022 12:20,,,,,,"Gadsden, SC 29052, USA",33.811787,-80.806832,12,Quercus lyrata Walter,USA,United States,South Carolina,USA.41.40_1,Richland
3963525584,https://www.inaturalist.org/observations/137347850,iNaturalist,Observations,iNaturalist research-grade observations,,HUMAN_OBSERVATION,https://www.inaturalist.org/observations/137347850,137347850,rksimps1,,,,,,,,,,,,,,,,2022-09-29T14:29:05,1:29:05 PM,272,272,2022,9,29,9/29/2022 14:29,,,,,,"Congaree National Park, Richland County, US-SC, US",33.826811,-80.817881,12,Quercus lyrata Walter,USA,United States,South Carolina,USA.41.40_1,Richland
2988415696,https://www.inaturalist.org/observations/65417701,iNaturalist,Observations,iNaturalist research-grade observations,,HUMAN_OBSERVATION,https://www.inaturalist.org/observations/65417701,65417701,eodle,"Alternate, simple and deeply lobed leaves. Bark is greyish but has deep ridges running through the bark. Hairs were present but I couldn’t angle my camera through my hand lense.",,,,,,,,,,,,,,,2020-10-20T15:57:04,2:57:04 PM,294,294,2020,10,20,Tue Oct 20 2020 15:57:04 GMT-0400 (EDT),,,,,,"Riverfront Pkwy, Chattanooga, TN, US",35.054639,-85.317695,12,Quercus lyrata Walter,USA,United States,Tennessee,USA.43.33_1,Hamilton
4976396928,https://www.inaturalist.org/observations/248788348,iNaturalist,Observations,iNaturalist research-grade observations,,HUMAN_OBSERVATION,https://www.inaturalist.org/observations/248788348,248788348,boverser,,,,,,,,,,,,,,,,2024-10-23T14:46:31,2:46:31 PM,297,297,2024,10,23,2024-10-23 14:46:31-05:00,,,,,,"Heber Springs, AR, US",35.486828,-91.992287,11,Quercus lyrata Walter,USA,United States,Arkansas,USA.4.12_1,Cleburne
4458535275,https://www.inaturalist.org/observations/188431617,iNaturalist,Observations,iNaturalist research-grade observations,,HUMAN_OBSERVATION,https://www.inaturalist.org/observations/188431617,188431617,Kasey Myers,,,,,,,,,,,,,,,,2023-10-21T16:07:02,3:07:02 PM,294,294,2023,10,21,2023-10-21 16:07:02-04:00,,,,,,"Chattahoochee Riverwalk, Columbus, GA, US",32.468803,-84.996575,11,Quercus lyrata Walter,USA,United States,Georgia,USA.11.106_1,Muscogee
4129924125,https://www.inaturalist.org/observations/164865456,iNaturalist,Observations,iNaturalist research-grade observations,,HUMAN_OBSERVATION,https://www.inaturalist.org/observations/164865456,164865456,Scott Ward,With Milo Pyne and Brenda Wichmann,,,,,,,,,,,,,,,2023-05-31T13:15:03,12:15:03 PM,151,151,2023,5,31,2023-05-31 13:15:03-04:00,,,,,,"SW Durham Dr, Durham, NC, US",35.953462,-78.980667,11,Quercus lyrata Walter,USA,United States,North Carolina,USA.34.32_1,Durham
3923261675,https://www.inaturalist.org/observations/136096890,iNaturalist,Observations,iNaturalist research-grade observations,,HUMAN_OBSERVATION,https://www.inaturalist.org/observations/136096890,136096890,jcbethell12,,,,,,,,,,,,,,,,2022-09-21T08:36:07,8:36:07 AM,264,264,2022,9,21,2022-09-21 08:36:07-05:00,,,,,,"McCrory, AR, US",35.329497,-91.104439,11,Quercus lyrata Walter,USA,United States,Arkansas,USA.4.74_1,Woodruff
2818513960,https://www.inaturalist.org/observations/52819395,iNaturalist,Observations,iNaturalist research-grade observations,,HUMAN_OBSERVATION,https://www.inaturalist.org/observations/52819395,52819395,renz,,,,,,,,,,,,,,,,2020-07-12T10:12:48,9:12:48 AM,194,194,2020,7,12,2020-07-12 10:12:48 AM EDT,,,,,,"High Springs, FL 32643, USA",29.914009,-82.578123,11,Quercus lyrata Walter,USA,United States,Florida,USA.10.12_1,Columbia
4954539555,https://www.inaturalist.org/observations/247248294,iNaturalist,Observations,iNaturalist research-grade observations,,HUMAN_OBSERVATION,https://www.inaturalist.org/observations/247248294,247248294,Jeff Garner,,,,,,,,,,,,,,,,2024-10-09T15:51,3:51:00 PM,283,283,2024,10,9,10/9/2024 15:51,,,,,,"Co. Rd. 3 at Chaney Creek, Dallas County, AL, USA",32.35446,-87.289765,10,Quercus lyrata Walter,USA,United States,Alabama,USA.1.24_1,Dallas
4872080678,https://www.inaturalist.org/observations/217140195,iNaturalist,Observations,iNaturalist research-grade observations,,HUMAN_OBSERVATION,https://www.inaturalist.org/observations/217140195,217140195,Maeve and Joey Coker,,,,,,,,,,,,,,,,2024-05-19T11:28:24,10:28:24 AM,140,140,2024,5,19,2024-05-19 11:28:24-04:00,,,,,,"Mattaponi, Mascot, VA, US",37.646172,-76.709192,10,Quercus lyrata Walter,USA,United States,Virginia,USA.47.66_1,King and Queen
4177176251,https://www.inaturalist.org/observations/177538619,iNaturalist,Observations,iNaturalist research-grade observations,,HUMAN_OBSERVATION,https://www.inaturalist.org/observations/177538619,177538619,J. Richard Abbott,,,,,,,,,,,,,,,,8/8/2023,,220,220,2023,8,8,8/8/2023,,,,,,"Rex Hancock Black Swamp WMA, Woodruff County, AR, USA",35.08557,-91.313775,10,Quercus lyrata Walter,USA,United States,Arkansas,USA.4.74_1,Woodruff
4105800586,https://midwestherbaria.org/portal/collections/individual/index.php?occid=3449853,MWI,,,,PRESERVED_SPECIMEN,04e6388f-2d73-4d69-9fc6-884c4aab2156,MWI00050628,"Ribbens, Eric",,,,,,,,,,,,,,,,10/15/2004,,289,289,2004,10,15,,,,,,"Macomb, Western Illinois University, center of Walter Natural Area",,41.18611,-88.77778,10,Quercus lyrata Walter,USA,United States,Illinois,USA.14.49_1,La Salle
4063070405,https://www.inaturalist.org/observations/98811311,iNaturalist,Observations,iNaturalist research-grade observations,,HUMAN_OBSERVATION,https://www.inaturalist.org/observations/98811311,98811311,gracefullyknit,,,,,,,,,,,,,,,,2021-10-20T14:30:51,1:30:51 PM,293,293,2021,10,20,Wed Oct 20 2021 14:30:51 GMT -0400 (EDT),,,,,,Mauldin,34.779263,-82.305687,10,Quercus lyrata Walter,USA,United States,South Carolina,USA.41.23_1,Greenville
3966891307,https://www.inaturalist.org/observations/142073233,iNaturalist,Observations,iNaturalist research-grade observations,,HUMAN_OBSERVATION,https://www.inaturalist.org/observations/142073233,142073233,harrier,,,,,,,,,,,,,,,,2022-11-14T16:19:40,4:19:40 PM,318,318,2022,11,14,2022-11-14 16:19:40-05:00,,,,,,"Fort Eustis Blvd, Yorktown, VA, US",37.189478,-76.510567,10,Quercus lyrata Walter,USA,United States,Virginia,USA.47.133_1,York
3963537561,https://www.inaturalist.org/observations/136522507,iNaturalist,Observations,iNaturalist research-grade observations,,HUMAN_OBSERVATION,https://www.inaturalist.org/observations/136522507,136522507,Timothy Frey,,,,,,,,,,,,,,,,2022-09-25T13:07:35,1:07:35 PM,268,268,2022,9,25,2022-09-25 13:07:35-05:00,,,,,,"Starkville, MS, US",33.288958,-88.77092,10,Quercus lyrata Walter,USA,United States,Mississippi,USA.25.52_1,Noxubee
3963270578,https://www.inaturalist.org/observations/137541596,iNaturalist,Observations,iNaturalist research-grade observations,,HUMAN_OBSERVATION,https://www.inaturalist.org/observations/137541596,137541596,FatuFatu,,,,,,,,,,,,,,,,2022-10-04T12:53:21,11:53:21 AM,277,277,2022,10,4,10/4/2022 12:53,,,,,,"Gallery Rd & Residents Dr, Travilah, MD 20854, USA",39.059178,-77.248808,10,Quercus lyrata Walter,USA,United States,Maryland,USA.21.15_1,Montgomery
3874200541,https://www.inaturalist.org/observations/126249814,iNaturalist,Observations,iNaturalist research-grade observations,,HUMAN_OBSERVATION,https://www.inaturalist.org/observations/126249814,126249814,Milo Pyne,,,,,,,,,,,,,,,,2022-07-14T13:35:16,12:35:16 PM,195,195,2022,7,14,2022-07-14 13:35:16-04:00,,,,,,"Durham, NC, US",36.069878,-78.910263,10,Quercus lyrata Walter,USA,United States,North Carolina,USA.34.32_1,Durham
3873603547,https://www.inaturalist.org/observations/127869978,iNaturalist,Observations,iNaturalist research-grade observations,,HUMAN_OBSERVATION,https://www.inaturalist.org/observations/127869978,127869978,Gage Barnes,,,,,,,,,,,,,,,,2022-07-25T11:05:22,11:05:22 AM,206,206,2022,7,25,7/25/2022 11:05,,,,,,"Calloway County, US-KY, US",36.730905,-88.119004,10,Quercus lyrata Walter,USA,United States,Kentucky,USA.18.18_1,Calloway
3744564321,https://sernecportal.org/portal/collections/individual/index.php?occid=29268374,ANHC,ANHC,,,PRESERVED_SPECIMEN,fc45705f-1145-4c1c-aad5-6e343ee8e033,ANHC019186,Diana L. Soteropoulos; Joseph A. Ledvina,https://www.inaturalist.org/observations/101100123,,,,,,,,,,,,,,,5/4/2018,,124,124,2018,5,4,5/4/2018,In shallow water southeast of beaver dam.,,,,"Mississippi Alluvial Plain Western Lowlands Pleistocene Valley Trains Ecoregion Pine City 7.5 McClinton. From intersection with 49, about 2.25 miles west on 86, then about 0.25 miles south along field edge to southeast corner of PCNA and another 0.25 miles to southern field edge. Access McClinton property south across small ditch.",,34.59073,-91.094148,10,Quercus lyrata Walter,USA,United States,Arkansas,USA.4.48_1,Monroe
3707768258,https://sernecportal.org/portal/collections/individual/index.php?occid=15788213,MMNS,,,,PRESERVED_SPECIMEN,4c7128dd-eee7-4c2e-b1b2-bd6d8c7da7da,MMNS036834,H.M. Sullivan,,,,,,,,,,,,,,,,5/2/2012,,123,123,2012,5,2,,,,,,O'Keefe WMA. S of Lambert on Hwy 321. Collections from ATV trail near headquarters.,,34.11571,-90.27492,10,Quercus lyrata Walter,USA,United States,Mississippi,USA.25.60_1,Quitman
